id,text,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,score_toxic,score_severe_toxic,score_obscene,score_threat,score_insult,score_identity_hate,annotation_source
civilcomments-7ad129e6ccc8a7e1b949,"Bush did a lot of shit by using the Unitary Executive concept that ironically the right was completely in agreement with in the Bush era but then use against Obama at the slightest turn of the wheel. We have controlled Guantanamo since the Spanish American war I believe so it wasn't a big deal to open a torture camp there to avoid having to give the accused real trials in the US court system. The blind sheik who was behind the first Trade Tower bombing in 1994 or so was indicted, tried and convicted in US Federal court and is now serving time somewhere ""up the river"". Our system worked under Clinton but then the Bush administration decided to break with all tradition by using torture, rendition to torture centers and military tribunals to deal with anyone even suspected of wrongdoing. Trump is using and building on that illegal policy. President Obama tried to close the prison and has released many of the suspects who have been held without charges let alone trial for 15 years.",profanity,1,0,1,0,1,0,0.8,0.2,0.8,0.0,0.6,0.1,civil-comments-human-crowd-aggregate
civilcomments-a8d287c62d75067e1e8e,"If the priest has a husband, (actually, it was a Church employee who got married), no problem at all. About half of priests are gay and a significant number are not chaste, so it would be better to get rid of celibacy so they can be married rather than on the down low. As for giving money, yes, to every child regarldess of parental wage.+You should too if you claim to be pro-life. Ever here of Milton Friedman and Pope Pius XI? They agree. i would rather be in the part of the Catholic cafeteria that does justice rather than the one who persecutes what they do not understand.",identity,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.3,0.5,civil-comments-human-crowd-aggregate
civilcomments-b58cb790a3bc20c5a5aa,Trump has nominated some damn good liers for his protection,profanity,1,0,1,0,1,0,1.0,0.0,0.7,0.0,0.8,0.0,civil-comments-human-crowd-aggregate
civilcomments-d3671bd01f008f119d3c,I hope that the Mother is thankful for the actions of this Trooper. He went over and above the job description of a trooper. Lets hope that the Mother grows up enough to come back and show her gratitude.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-eb60a765bc94d0993cc8,"He claims that he is not addicted to drugs or gambling. I guess that means that he is simply a thief. Disbar him, put him in jail and take the house that he stole from his clients - use that to pay them back some of their loss. Why would the Globe publish a story designed to make everybody feel sorry for this piece of garbage.",insult,1,0,0,0,1,0,0.76,0.0,0.04,0.02,0.72,0.0,civil-comments-human-crowd-aggregate
civilcomments-f0b24d875381376eb833,"And when the Republicans abandoned those whose plight they championed, the Northerncrats pulled them into their fold, while the Dixiecrats chose to join their Republican southern bretheren to form what is the current GOP. Perhaps YOU should read a little more history yourself. Mine goes back to 1684, Charlestown, VA. How far does yours go back? The democratic platform isn't ""status quo,"" and if you'd actually read it, you'd know that. In fact, it's the most forward progressive platform in the party's history, but if you want to keep believing it's the ""status quo,"" well, you deserve to not have anything change for you. And no, the political machine, as you call it, stole nothing from him. He came - as an independent, might I remind you - onto a democratic platform. Do you honestly think the home-town team would root for the visitors? Are you truly that delusional? And yes, with the exception of Obama, we are in trouble. That's why we're voting blue to get them out.",neutral,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.3,0.1,civil-comments-human-crowd-aggregate
civilcomments-9e8cfa0e4de0fb67b828,""" .... his leadership abilities are world class"". I'm sorry, but that's gotta be the craziest thing I've read today! His ""leadership"" skills are practically non existent, as is clearly evident by his history and actions. Wherever you're getting your definition of ""leadership"" it's certainly not from any rational source. Oh wait ... how stupid of me ... you're just repeating fake opinions .... Geez, for a minute there I thought you were serious!",neutral,0,0,0,0,0,0,0.45,0.016667,0.033333,0.0,0.45,0.016667,civil-comments-human-crowd-aggregate
civilcomments-2865a83ab461bafab579,"Further to your comment, what are the values that we supposedly have that are uniquely Canadian, as seemingly no else have them ?",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-fbcd753e606791dcc0c0,"Just because the government doesn't understand the housing market and how their policies affect it, that doesn't mean they can't bring in new policies in order to make the claim that they are ""addressing the housing issue"". After all, the important thing is to create talking points for future elections, isn't it?",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-459b90e966817e0ad7c9,"No,,that's wrong. We are in the Anthropenic Age, where human's past and future dependence on fossil fuels is causing unprecedented rapid warming and changing the planet's ecosystem profoundly and more rapidly than most our planet's species will be unable to adapt, including humans. That why global warming is so nefarious and down played by the deniers. Atmospeheric scientist and geologist in vast numbers don;t even mention the Wisconsioan age as past of today's equation.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3c041c547e02b9b8d926,"What evidence do you have that Flynn negotiated anything? A senior member of the incoming administration had discussions with his counterparts from another country. That's perfectly acceptable, it happens all the time. Before he assumed office, Trump himself had numerous conversations with world leaders. Are you saying he was making negotiations when he did? It's normal, and desirable, for officials in an incoming administration to have contact with foreign countries. They're not negotiating on behalf of their country, they're reaching out to reassure and discuss.",neutral,0,0,0,0,0,0,0.090909,0.090909,0.0,0.090909,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-49b74f041a454f904873,"Creative people are always seen as slick. That is envy. Of course, some creativity is deciding to deal with crooks. That’s Trump. Meetings held at the Republican National Convention are, by nature, political. Anyone who who met with the Russians there showed poor judgment, the kind that should lead to a resignation. With Sessions, let’s wait until his seat is filled first. For the very latest on corruption, see the New Yorker article on Trump in Azerbejan or Rachel Maddow’s treatment of it last night. It takes the scandal to a level where Trump needs to not only be impeached, but jailed for not just being stupid, by willingly violating the Foreign Corrupt Practices Act.",insult,1,0,0,0,1,0,0.7,0.0,0.1,0.3,0.7,0.1,civil-comments-human-crowd-aggregate
civilcomments-ffb3ff2757f3bb0507ad,"Have you read your comments to me and others over the past few months before talking about ""snippiness ans snottiness toward others""? And I am neither an ""Angry female or a angry priest""...You??",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-bbe90d18a86ff2a8dd54,I've never even noticed this place... but that damn fish/garden store has been an eyesore for years. It should be bulldozed.,profanity,1,0,1,0,1,0,0.7,0.0,0.5,0.1,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-f573699b2f88941cdf99,"More like 1/4 the size. (Revenue) Look it up, I did",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-81752122f7c401e701ed,"Personally, I would like to see humanity evolve beyond the need for ANY team sports, which are really just practice, and a proxy, for military conflict. That is why the military loves team sports --- to instill the proper collectivist, ""us. vs. them"" mentality --- and why you increasingly see militaristic displays of nationalism at all major sporting events (at least in the USA). The amount of time, energy and money wasted on professional team sports is mind-boggling, and a sad commentary on humanity.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-5d493b551e36d8a866f0,"Trudeau Liberals bet on infrastructure money with new bank as economy weakens +++ UH OH - this sounds strikingly just like his daddy, don't worry everybody, we'll just spend our way out of debt. This is the same guy who gave over 3 BILLION of hard earned Canadian tax dollars and assets away to 'international interests' in his first month of office; WOW!! Trudeau our proud pugilist, Talk about PUNCH DRUNK!",neutral,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.1,0.0,civil-comments-human-crowd-aggregate
civilcomments-d617803a40a323fe561f,Quite a few people having a bad day here today.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-00eeee332d882353dac2,"ALLAN ROSS, mosques burned by other Muslims or by non-Muslims?? killed by ?",identity,1,0,0,0,0,1,0.4,0.0,0.0,0.1,0.0,0.5,civil-comments-human-crowd-aggregate
civilcomments-e7038049c33adbfd70c8,"There you go again thos, giving us fake reporting. lol Yes the debt went up under Obama, he had to spend money, lots of it to clean up the messes left by your hero, G W Bush. From giving the country two recessions, with the second one the worst recession since the great depression to never ending war, your hero left just a few problems to be cleaned up. And yes it cost money, lots of it. to clean up the mess he left. Congratulations on blowing the deficit to hell. I am sure Putin was impressed.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-75c4cbb0bb18286ea4c8,"I'll try again: ""Islam made Mateen a killer the same way Christianity made Dear a killer. The one and only altar those men worshiped at was the altar of hate."" Truer words were never spoken. Now who could find that comment uncivil? Let's all guess......",identity,1,0,0,0,1,1,0.6,0.0,0.0,0.1,0.5,0.6,civil-comments-human-crowd-aggregate
civilcomments-d44607273a05ab3e014e,"If he can pass the test, Problem solved!",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-ff083c6a881b1684822d,"Guns don't kill people, toy trucks kill people.",neutral,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-ee3a89519e20ffdcab85,"Holy crap Gerson, write in Condi ""mushroom clouds"" Rice? She who ignored the warnings that a 9-11 style attack was imminent and did her damnedest to create the lies that terrorized the American people into supporting Bush's disaster of invading a sovereign nation based on yet more lies? You don't live in the real world anymore dude. Gotta say you have a good grasp on the totally unfit Trump but to suggest that a war monger like Rice would be a valid substitute is deranged thinking.",profanity,1,0,1,0,0,0,0.775,0.05,0.7125,0.0,0.4875,0.025,civil-comments-human-crowd-aggregate
civilcomments-80d20908383c7cc09f25,Disaster happened! Tough call on Team 8.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-c0c17fce841b95eddd5a,Waaaaaaa Waaaaaaaaa Do you like it with the Trumpelthinskins grabs your pussy? Is that what you're going to teach your daughter is OK? Or maybe your son did you teach your son that it's OK to grab the pussy just like the president of the United States Trumpelthinskin??? I USE ALL CAPS SO YOU CAN HEAR ME ABOVE ALL THE GOP NEO NAZI SPEECH!!!!!!,insult,1,1,1,0,1,0,0.939252,0.369159,0.836449,0.028037,0.761682,0.341121,civil-comments-human-crowd-aggregate
